batch_id,store_id,sku_id,quantity_received,quantity_on_hand,received_date,expiry_date,current_price_inr,shelf_section
BAT-000118,STR-001,SKU-0040,28,28,2025-03-06,2025-03-13,28.5,Refrigerated
BAT-000164,STR-001,SKU-0055,9,9,2025-03-06,2025-12-10,46.0,Checkout Display
BAT-000313,STR-001,SKU-0105,26,26,2025-03-06,2026-02-04,198.5,Aisle-A
BAT-000828,STR-002,SKU-0126,51,51,2025-03-06,2025-03-09,208.0,Aisle-A
BAT-000931,STR-003,SKU-0011,56,56,2025-03-06,2025-03-13,51.0,Frozen
BAT-000988,STR-003,SKU-0030,26,26,2025-03-06,2025-03-10,58.5,Frozen
BAT-001228,STR-003,SKU-0110,45,45,2025-03-06,2025-12-31,214.0,Aisle-B
BAT-001796,STR-004,SKU-0149,20,20,2025-03-06,2026-02-24,81.5,Frozen
BAT-001963,STR-005,SKU-0055,9,9,2025-03-06,2025-12-10,70.0,Produce Rack
BAT-002026,STR-005,SKU-0076,11,11,2025-03-06,2025-04-18,110.5,Checkout Display
BAT-002499,STR-006,SKU-0083,64,64,2025-03-06,2025-06-05,60.5,Aisle-A
BAT-002610,STR-006,SKU-0120,113,113,2025-03-06,2025-03-08,545.0,Bulk Bins
BAT-002615,STR-006,SKU-0122,39,39,2025-03-06,2025-03-09,216.0,Produce Rack
BAT-000399,STR-001,SKU-0133,20,20,2025-03-07,2025-05-18,82.0,Aisle-B
BAT-000755,STR-002,SKU-0102,43,43,2025-03-07,2026-02-17,176.5,Aisle-A
BAT-001117,STR-003,SKU-0073,58,58,2025-03-07,2025-08-25,135.5,Frozen
BAT-001282,STR-003,SKU-0128,44,44,2025-03-07,2025-03-08,302.0,Produce Rack
BAT-001294,STR-003,SKU-0132,49,49,2025-03-07,2025-06-02,118.5,Produce Rack
BAT-001346,STR-003,SKU-0149,44,44,2025-03-07,2026-02-25,116.5,Aisle-B
BAT-001383,STR-004,SKU-0011,58,58,2025-03-07,2025-03-14,51.0,Aisle-A
BAT-001436,STR-004,SKU-0029,26,26,2025-03-07,2025-03-11,109.5,Checkout Display
BAT-001525,STR-004,SKU-0059,19,19,2025-03-07,2026-01-30,121.0,Checkout Display
BAT-001544,STR-004,SKU-0065,73,73,2025-03-07,2025-06-25,104.0,Refrigerated
BAT-001899,STR-005,SKU-0033,30,30,2025-03-07,2025-03-14,67.0,Aisle-A
BAT-001922,STR-005,SKU-0041,9,9,2025-03-07,2025-03-10,84.5,Frozen
BAT-002297,STR-006,SKU-0016,131,131,2025-03-07,2025-03-15,76.0,Frozen
BAT-000361,STR-001,SKU-0121,18,18,2025-03-08,2025-03-10,232.5,Bulk Bins
BAT-000381,STR-001,SKU-0127,28,28,2025-03-08,2025-03-10,330.0,Produce Rack
BAT-000464,STR-002,SKU-0005,17,17,2025-03-08,2025-03-17,103.0,Aisle-A
BAT-000947,STR-003,SKU-0016,43,43,2025-03-08,2025-03-16,110.5,Produce Rack
BAT-000997,STR-003,SKU-0033,47,47,2025-03-08,2025-03-15,67.0,Aisle-B
BAT-001076,STR-003,SKU-0059,51,51,2025-03-08,2026-01-31,121.0,Produce Rack
BAT-001081,STR-003,SKU-0061,36,36,2025-03-08,2025-10-21,139.5,Refrigerated
BAT-001412,STR-004,SKU-0021,72,72,2025-03-08,2025-03-13,120.0,Checkout Display
BAT-001859,STR-005,SKU-0020,16,16,2025-03-08,2025-03-13,112.0,Checkout Display
BAT-002104,STR-005,SKU-0102,7,7,2025-03-08,2026-02-18,176.5,Frozen
BAT-002654,STR-006,SKU-0135,48,48,2025-03-08,2025-04-03,108.0,Bulk Bins
BAT-002691,STR-006,SKU-0147,112,112,2025-03-08,2025-03-10,86.0,Aisle-A
BAT-000135,STR-001,SKU-0045,22,22,2025-03-09,2025-03-15,108.0,Produce Rack
BAT-000254,STR-001,SKU-0085,9,9,2025-03-09,2025-09-03,71.0,Aisle-B
BAT-000389,STR-001,SKU-0130,29,29,2025-03-09,2025-05-03,70.5,Aisle-B
BAT-000799,STR-002,SKU-0117,66,66,2025-03-09,2025-03-10,292.0,Refrigerated
BAT-001168,STR-003,SKU-0090,72,72,2025-03-09,2025-06-05,79.5,Produce Rack
BAT-001191,STR-003,SKU-0097,58,58,2025-03-09,2026-02-12,135.0,Bulk Bins
BAT-001471,STR-004,SKU-0041,26,26,2025-03-09,2025-03-12,61.0,Bulk Bins
BAT-001529,STR-004,SKU-0060,61,61,2025-03-09,2025-10-15,164.0,Produce Rack
BAT-001568,STR-004,SKU-0073,57,57,2025-03-09,2025-08-27,135.5,Aisle-A
BAT-001790,STR-004,SKU-0147,72,72,2025-03-09,2025-03-11,86.0,Refrigerated
BAT-001924,STR-005,SKU-0042,25,25,2025-03-09,2025-03-14,30.5,Refrigerated
BAT-002001,STR-005,SKU-0067,14,14,2025-03-09,2025-04-26,117.5,Aisle-B
BAT-002435,STR-006,SKU-0062,138,138,2025-03-09,2025-11-04,144.5,Refrigerated
BAT-002458,STR-006,SKU-0070,49,49,2025-03-09,2025-07-11,134.5,Aisle-B
BAT-000183,STR-001,SKU-0061,24,24,2025-03-10,2025-10-23,139.5,Produce Rack
BAT-000256,STR-001,SKU-0086,30,30,2025-03-10,2025-08-20,88.0,Checkout Display
BAT-000280,STR-001,SKU-0094,19,19,2025-03-10,2025-08-03,41.0,Frozen
BAT-000374,STR-001,SKU-0125,26,26,2025-03-10,2025-03-13,253.0,Aisle-B
BAT-000890,STR-002,SKU-0147,49,49,2025-03-10,2025-03-12,86.0,Aisle-A
BAT-001211,STR-003,SKU-0104,47,47,2025-03-10,2025-12-04,89.5,Checkout Display
BAT-001380,STR-004,SKU-0010,80,80,2025-03-10,2025-03-17,53.5,Produce Rack
BAT-001445,STR-004,SKU-0032,18,18,2025-03-10,2025-03-14,47.5,Aisle-A
BAT-001692,STR-004,SKU-0114,27,27,2025-03-10,2025-03-11,342.0,Checkout Display
BAT-001824,STR-005,SKU-0008,19,19,2025-03-10,2025-03-20,37.0,Checkout Display
BAT-002081,STR-005,SKU-0094,11,11,2025-03-10,2025-08-03,53.0,Checkout Display
BAT-002095,STR-005,SKU-0099,18,18,2025-03-10,2025-09-06,182.0,Aisle-A
BAT-002384,STR-006,SKU-0045,84,84,2025-03-10,2025-03-16,70.0,Frozen
BAT-002626,STR-006,SKU-0126,70,70,2025-03-10,2025-03-13,208.0,Checkout Display
BAT-000046,STR-001,SKU-0016,23,23,2025-03-11,2025-03-19,110.5,Aisle-B
BAT-000223,STR-001,SKU-0075,15,15,2025-03-11,2025-08-17,131.0,Aisle-A
BAT-000547,STR-002,SKU-0033,78,78,2025-03-11,2025-03-18,67.0,Aisle-B
BAT-000791,STR-002,SKU-0114,33,33,2025-03-11,2025-03-12,342.0,Refrigerated
BAT-001192,STR-003,SKU-0098,22,22,2025-03-11,2026-03-23,114.0,Checkout Display
BAT-001278,STR-003,SKU-0126,53,53,2025-03-11,2025-03-14,208.0,Produce Rack
BAT-001565,STR-004,SKU-0072,24,24,2025-03-11,2025-05-06,92.0,Checkout Display
BAT-001689,STR-004,SKU-0113,32,32,2025-03-11,2025-03-12,308.0,Bulk Bins
BAT-001731,STR-004,SKU-0127,22,22,2025-03-11,2025-03-13,330.0,Refrigerated
BAT-001864,STR-005,SKU-0022,30,30,2025-03-11,2025-03-14,109.0,Aisle-A
BAT-002046,STR-005,SKU-0082,15,15,2025-03-11,2025-09-02,38.0,Aisle-B
BAT-002197,STR-005,SKU-0133,11,11,2025-03-11,2025-05-22,82.0,Produce Rack
BAT-002352,STR-006,SKU-0034,122,122,2025-03-11,2025-03-14,110.0,Aisle-A
BAT-002537,STR-006,SKU-0096,99,99,2025-03-11,2025-05-14,67.5,Aisle-A
BAT-002607,STR-006,SKU-0119,41,41,2025-03-11,2025-03-13,574.5,Aisle-B
BAT-002616,STR-006,SKU-0122,93,93,2025-03-11,2025-03-14,129.5,Bulk Bins
BAT-002696,STR-006,SKU-0149,147,147,2025-03-11,2026-03-01,116.5,Produce Rack
BAT-000071,STR-001,SKU-0024,24,24,2025-03-12,2025-03-16,119.5,Checkout Display
BAT-000239,STR-001,SKU-0080,25,25,2025-03-12,2025-05-19,143.0,Refrigerated
BAT-000613,STR-002,SKU-0055,69,69,2025-03-12,2025-12-16,70.0,Aisle-B
BAT-000936,STR-003,SKU-0012,42,42,2025-03-12,2025-03-21,95.0,Produce Rack
BAT-001152,STR-003,SKU-0084,70,70,2025-03-12,2025-08-30,57.0,Checkout Display
BAT-001901,STR-005,SKU-0034,8,8,2025-03-12,2025-03-15,110.0,Refrigerated
BAT-001918,STR-005,SKU-0040,27,27,2025-03-12,2025-03-19,28.5,Produce Rack
BAT-002226,STR-005,SKU-0142,5,5,2025-03-12,2025-03-30,92.5,Aisle-B
BAT-002388,STR-006,SKU-0046,123,123,2025-03-12,2025-03-17,140.5,Checkout Display
BAT-002464,STR-006,SKU-0072,111,111,2025-03-12,2025-05-07,57.0,Frozen
BAT-002491,STR-006,SKU-0081,121,121,2025-03-12,2025-05-29,40.5,Frozen
BAT-000101,STR-001,SKU-0034,27,27,2025-03-13,2025-03-16,110.0,Frozen
BAT-000120,STR-001,SKU-0040,11,11,2025-03-13,2025-03-20,28.5,Checkout Display
BAT-000535,STR-002,SKU-0029,34,34,2025-03-13,2025-03-17,109.5,Refrigerated
BAT-000554,STR-002,SKU-0035,77,77,2025-03-13,2025-03-20,108.0,Bulk Bins
BAT-000758,STR-002,SKU-0103,26,26,2025-03-13,2025-12-16,162.0,Checkout Display
BAT-000926,STR-003,SKU-0009,30,30,2025-03-13,2025-03-19,128.5,Frozen
BAT-001186,STR-003,SKU-0096,70,70,2025-03-13,2025-05-16,89.0,Aisle-B
BAT-001227,STR-003,SKU-0109,70,70,2025-03-13,2026-07-23,176.5,Refrigerated
BAT-001410,STR-004,SKU-0020,15,15,2025-03-13,2025-03-18,112.0,Checkout Display
BAT-001807,STR-005,SKU-0003,30,30,2025-03-13,2025-03-18,95.5,Aisle-B
BAT-001964,STR-005,SKU-0055,19,19,2025-03-13,2025-12-17,70.0,Checkout Display
BAT-002517,STR-006,SKU-0089,107,107,2025-03-13,2025-05-25,74.0,Bulk Bins
BAT-002560,STR-006,SKU-0104,72,72,2025-03-13,2025-12-07,110.0,Aisle-B
BAT-000134,STR-001,SKU-0045,16,16,2025-03-14,2025-03-20,70.0,Aisle-A
BAT-000208,STR-001,SKU-0070,18,18,2025-03-14,2025-07-16,134.5,Frozen
BAT-000310,STR-001,SKU-0104,30,30,2025-03-14,2025-12-08,139.5,Aisle-A
BAT-000329,STR-001,SKU-0110,10,10,2025-03-14,2026-01-08,214.0,Produce Rack
BAT-000506,STR-002,SKU-0019,76,76,2025-03-14,2025-03-18,59.5,Aisle-A
BAT-000749,STR-002,SKU-0100,77,77,2025-03-14,2026-08-16,106.0,Aisle-B
BAT-000759,STR-002,SKU-0103,57,57,2025-03-14,2025-12-17,162.0,Refrigerated
BAT-000830,STR-002,SKU-0127,56,56,2025-03-14,2025-03-16,330.0,Refrigerated
BAT-000939,STR-003,SKU-0013,56,56,2025-03-14,2025-03-20,103.0,Bulk Bins
BAT-001202,STR-003,SKU-0101,79,79,2025-03-14,2025-11-12,176.0,Aisle-B
BAT-001292,STR-003,SKU-0131,50,50,2025-03-14,2025-05-16,160.0,Aisle-B
BAT-001454,STR-004,SKU-0035,36,36,2025-03-14,2025-03-21,108.0,Checkout Display
BAT-001486,STR-004,SKU-0046,15,15,2025-03-14,2025-03-19,140.5,Checkout Display
BAT-002080,STR-005,SKU-0094,12,12,2025-03-14,2025-08-07,53.0,Frozen
BAT-002109,STR-005,SKU-0103,30,30,2025-03-14,2025-12-17,162.0,Aisle-A
BAT-002147,STR-005,SKU-0116,14,14,2025-03-14,2025-03-17,310.0,Produce Rack
BAT-002176,STR-005,SKU-0126,27,27,2025-03-14,2025-03-17,208.0,Frozen
BAT-002395,STR-006,SKU-0049,41,41,2025-03-14,2025-10-15,129.0,Refrigerated
BAT-000222,STR-001,SKU-0074,25,25,2025-03-15,2025-07-10,98.5,Refrigerated
BAT-000292,STR-001,SKU-0098,10,10,2025-03-15,2026-03-27,156.5,Checkout Display
BAT-000500,STR-002,SKU-0017,77,77,2025-03-15,2025-03-19,113.0,Checkout Display
BAT-000824,STR-002,SKU-0125,50,50,2025-03-15,2025-03-18,253.0,Frozen
BAT-000903,STR-003,SKU-0001,64,64,2025-03-15,2025-03-20,44.5,Produce Rack
BAT-000970,STR-003,SKU-0024,46,46,2025-03-15,2025-03-19,119.5,Checkout Display
BAT-001392,STR-004,SKU-0014,74,74,2025-03-15,2025-03-25,129.0,Aisle-B
BAT-001685,STR-004,SKU-0112,66,66,2025-03-15,2025-10-18,152.0,Checkout Display
BAT-001764,STR-004,SKU-0138,67,67,2025-03-15,2025-04-27,119.0,Refrigerated
BAT-001771,STR-004,SKU-0141,32,32,2025-03-15,2025-06-02,74.0,Refrigerated
BAT-001826,STR-005,SKU-0009,14,14,2025-03-15,2025-03-21,128.5,Aisle-A
BAT-001917,STR-005,SKU-0039,9,9,2025-03-15,2025-03-19,120.5,Aisle-A
BAT-001923,STR-005,SKU-0041,11,11,2025-03-15,2025-03-18,84.5,Produce Rack
BAT-002188,STR-005,SKU-0130,26,26,2025-03-15,2025-05-09,70.5,Aisle-A
BAT-002217,STR-005,SKU-0139,6,6,2025-03-15,2025-05-07,106.5,Checkout Display
BAT-002507,STR-006,SKU-0086,61,61,2025-03-15,2025-08-25,88.0,Aisle-B
BAT-002581,STR-006,SKU-0111,34,34,2025-03-15,2025-09-23,116.0,Aisle-B
BAT-002633,STR-006,SKU-0128,98,98,2025-03-15,2025-03-16,302.0,Frozen
BAT-000426,STR-001,SKU-0142,13,13,2025-03-16,2025-04-03,132.0,Aisle-A
BAT-000481,STR-002,SKU-0011,25,25,2025-03-16,2025-03-23,51.0,Bulk Bins
BAT-000517,STR-002,SKU-0023,57,57,2025-03-16,2025-03-18,94.5,Bulk Bins
BAT-000595,STR-002,SKU-0049,37,37,2025-03-16,2025-10-17,129.0,Frozen
BAT-000655,STR-002,SKU-0069,21,21,2025-03-16,2025-05-18,86.0,Bulk Bins
BAT-000718,STR-002,SKU-0090,71,71,2025-03-16,2025-06-12,79.5,Aisle-A
BAT-000806,STR-002,SKU-0119,26,26,2025-03-16,2025-03-18,574.5,Aisle-B
BAT-000822,STR-002,SKU-0124,37,37,2025-03-16,2025-03-18,169.0,Aisle-A
BAT-000889,STR-002,SKU-0147,36,36,2025-03-16,2025-03-18,86.0,Frozen
BAT-000954,STR-003,SKU-0018,62,62,2025-03-16,2025-03-21,71.5,Produce Rack
BAT-001139,STR-003,SKU-0080,65,65,2025-03-16,2025-05-23,143.0,Frozen
BAT-001163,STR-003,SKU-0088,64,64,2025-03-16,2025-08-08,54.0,Aisle-B
BAT-001194,STR-003,SKU-0098,59,59,2025-03-16,2026-03-28,156.5,Frozen
BAT-001474,STR-004,SKU-0042,38,38,2025-03-16,2025-03-21,30.5,Checkout Display
BAT-001493,STR-004,SKU-0048,26,26,2025-03-16,2025-03-19,152.5,Bulk Bins
BAT-001561,STR-004,SKU-0071,26,26,2025-03-16,2025-07-01,94.0,Aisle-B
BAT-001588,STR-004,SKU-0080,57,57,2025-03-16,2025-05-23,143.0,Refrigerated
BAT-001631,STR-004,SKU-0094,46,46,2025-03-16,2025-08-09,40.0,Frozen
BAT-001779,STR-004,SKU-0143,44,44,2025-03-16,2025-04-26,49.0,Frozen
BAT-002105,STR-005,SKU-0102,29,29,2025-03-16,2026-02-26,176.5,Frozen
BAT-002221,STR-005,SKU-0141,14,14,2025-03-16,2025-06-03,115.5,Aisle-B
BAT-002580,STR-006,SKU-0110,118,118,2025-03-16,2026-01-10,132.5,Aisle-A
BAT-000090,STR-001,SKU-0030,9,9,2025-03-17,2025-03-21,58.5,Aisle-A
BAT-000231,STR-001,SKU-0077,11,11,2025-03-17,2025-04-27,128.0,Frozen
BAT-000491,STR-002,SKU-0014,60,60,2025-03-17,2025-03-27,129.0,Refrigerated
BAT-000551,STR-002,SKU-0034,32,32,2025-03-17,2025-03-20,110.0,Produce Rack
BAT-000646,STR-002,SKU-0066,36,36,2025-03-17,2025-07-01,41.0,Checkout Display
BAT-000667,STR-002,SKU-0073,23,23,2025-03-17,2025-09-04,135.5,Frozen
BAT-000938,STR-003,SKU-0013,37,37,2025-03-17,2025-03-23,103.0,Checkout Display
BAT-000969,STR-003,SKU-0023,16,16,2025-03-17,2025-03-19,63.5,Aisle-B
BAT-001132,STR-003,SKU-0078,37,37,2025-03-17,2025-06-22,48.0,Refrigerated
BAT-001298,STR-003,SKU-0133,62,62,2025-03-17,2025-05-28,82.0,Frozen
BAT-001522,STR-004,SKU-0058,51,51,2025-03-17,2025-09-27,102.5,Bulk Bins
BAT-001773,STR-004,SKU-0141,31,31,2025-03-17,2025-06-04,115.5,Checkout Display
BAT-001925,STR-005,SKU-0042,17,17,2025-03-17,2025-03-22,30.5,Refrigerated
BAT-002017,STR-005,SKU-0073,25,25,2025-03-17,2025-09-04,82.5,Bulk Bins
BAT-002059,STR-005,SKU-0087,26,26,2025-03-17,2025-08-18,59.5,Frozen
BAT-002357,STR-006,SKU-0036,78,78,2025-03-17,2025-03-23,177.5,Checkout Display
BAT-002368,STR-006,SKU-0040,45,45,2025-03-17,2025-03-24,28.5,Aisle-B
BAT-002385,STR-006,SKU-0045,145,145,2025-03-17,2025-03-23,108.0,Frozen
BAT-000168,STR-001,SKU-0056,25,25,2025-03-18,2025-11-26,156.5,Produce Rack
BAT-000368,STR-001,SKU-0123,26,26,2025-03-18,2025-03-21,356.0,Produce Rack
BAT-000608,STR-002,SKU-0053,46,46,2025-03-18,2025-10-26,163.5,Aisle-A
BAT-000770,STR-002,SKU-0107,36,36,2025-03-18,2026-01-01,147.5,Frozen
BAT-000831,STR-002,SKU-0127,53,53,2025-03-18,2025-03-20,330.0,Produce Rack
BAT-000912,STR-003,SKU-0004,17,17,2025-03-18,2025-03-27,78.0,Produce Rack
BAT-001002,STR-003,SKU-0034,45,45,2025-03-18,2025-03-21,79.0,Aisle-B
BAT-001062,STR-003,SKU-0054,41,41,2025-03-18,2025-12-25,98.0,Refrigerated
BAT-001213,STR-003,SKU-0105,77,77,2025-03-18,2026-02-16,198.5,Bulk Bins
BAT-001244,STR-003,SKU-0115,16,16,2025-03-18,2025-03-19,311.5,Checkout Display
BAT-001285,STR-003,SKU-0129,32,32,2025-03-18,2025-03-30,149.0,Checkout Display
BAT-001506,STR-004,SKU-0052,17,17,2025-03-18,2025-09-17,129.5,Produce Rack
BAT-001589,STR-004,SKU-0080,56,56,2025-03-18,2025-05-25,143.0,Checkout Display
BAT-001885,STR-005,SKU-0029,28,28,2025-03-18,2025-03-22,109.5,Frozen
BAT-002129,STR-005,SKU-0110,21,21,2025-03-18,2026-01-12,214.0,Aisle-B
BAT-002541,STR-006,SKU-0097,66,66,2025-03-18,2026-02-21,135.0,Checkout Display
BAT-002554,STR-006,SKU-0102,48,48,2025-03-18,2026-02-28,176.5,Frozen
BAT-000121,STR-001,SKU-0041,26,26,2025-03-19,2025-03-22,84.5,Checkout Display
BAT-000160,STR-001,SKU-0054,21,21,2025-03-19,2025-12-26,98.0,Checkout Display
BAT-000521,STR-002,SKU-0024,19,19,2025-03-19,2025-03-23,119.5,Bulk Bins
BAT-000561,STR-002,SKU-0037,34,34,2025-03-19,2025-03-23,157.0,Bulk Bins
BAT-000694,STR-002,SKU-0082,63,63,2025-03-19,2025-09-10,38.0,Checkout Display
BAT-000839,STR-002,SKU-0130,38,38,2025-03-19,2025-05-13,70.5,Frozen
BAT-001004,STR-003,SKU-0035,54,54,2025-03-19,2025-03-26,108.0,Aisle-B
BAT-001022,STR-003,SKU-0041,33,33,2025-03-19,2025-03-22,84.5,Frozen
BAT-001271,STR-003,SKU-0124,61,61,2025-03-19,2025-03-21,169.0,Aisle-A
BAT-001321,STR-003,SKU-0141,34,34,2025-03-19,2025-06-06,115.5,Aisle-B
BAT-001327,STR-003,SKU-0143,75,75,2025-03-19,2025-04-29,49.0,Frozen
BAT-001531,STR-004,SKU-0061,41,41,2025-03-19,2025-11-01,139.5,Aisle-B
BAT-001679,STR-004,SKU-0110,25,25,2025-03-19,2026-01-13,145.5,Checkout Display
BAT-001822,STR-005,SKU-0008,20,20,2025-03-19,2025-03-29,37.0,Refrigerated
BAT-001883,STR-005,SKU-0028,19,19,2025-03-19,2025-03-22,53.0,Checkout Display
BAT-002029,STR-005,SKU-0077,28,28,2025-03-19,2025-04-29,128.0,Checkout Display
BAT-002057,STR-005,SKU-0086,24,24,2025-03-19,2025-08-29,60.0,Bulk Bins
BAT-002151,STR-005,SKU-0117,21,21,2025-03-19,2025-03-20,228.5,Produce Rack
BAT-002201,STR-005,SKU-0134,13,13,2025-03-19,2025-05-19,135.5,Refrigerated
BAT-002292,STR-006,SKU-0014,141,141,2025-03-19,2025-03-29,129.0,Frozen
BAT-002298,STR-006,SKU-0016,139,139,2025-03-19,2025-03-27,110.5,Aisle-A
BAT-002369,STR-006,SKU-0040,144,144,2025-03-19,2025-03-26,22.0,Checkout Display
BAT-002408,STR-006,SKU-0053,46,46,2025-03-19,2025-10-27,116.0,Refrigerated
BAT-002514,STR-006,SKU-0088,141,141,2025-03-19,2025-08-11,54.0,Bulk Bins
BAT-002672,STR-006,SKU-0141,118,118,2025-03-19,2025-06-06,115.5,Checkout Display
BAT-000001,STR-001,SKU-0001,16,16,2025-03-20,2025-03-25,42.5,Aisle-A
BAT-000395,STR-001,SKU-0132,20,20,2025-03-20,2025-06-15,118.5,Refrigerated
BAT-000456,STR-002,SKU-0002,32,32,2025-03-20,2025-03-26,76.0,Refrigerated
BAT-000471,STR-002,SKU-0007,43,43,2025-03-20,2025-03-27,92.0,Refrigerated
BAT-000701,STR-002,SKU-0084,31,31,2025-03-20,2025-09-07,57.0,Refrigerated
BAT-000747,STR-002,SKU-0099,65,65,2025-03-20,2025-09-16,182.0,Refrigerated
BAT-000870,STR-002,SKU-0140,28,28,2025-03-20,2025-05-22,173.5,Aisle-A
BAT-000967,STR-003,SKU-0023,57,57,2025-03-20,2025-03-22,94.5,Refrigerated
BAT-001043,STR-003,SKU-0048,51,51,2025-03-20,2025-03-23,152.5,Aisle-B
BAT-001409,STR-004,SKU-0020,22,22,2025-03-20,2025-03-25,85.0,Produce Rack
BAT-001437,STR-004,SKU-0029,24,24,2025-03-20,2025-03-24,109.5,Produce Rack
BAT-001709,STR-004,SKU-0120,46,46,2025-03-20,2025-03-22,545.0,Checkout Display
BAT-001729,STR-004,SKU-0127,74,74,2025-03-20,2025-03-22,330.0,Checkout Display
BAT-001847,STR-005,SKU-0016,28,28,2025-03-20,2025-03-28,110.5,Refrigerated
BAT-002094,STR-005,SKU-0098,10,10,2025-03-20,2026-04-01,156.5,Bulk Bins
BAT-002258,STR-006,SKU-0003,137,137,2025-03-20,2025-03-25,95.5,Aisle-A
BAT-002293,STR-006,SKU-0015,54,54,2025-03-20,2025-03-25,72.0,Bulk Bins
BAT-000284,STR-001,SKU-0095,26,26,2025-03-21,2025-06-22,49.5,Aisle-A
BAT-000783,STR-002,SKU-0111,27,27,2025-03-21,2025-09-29,77.5,Produce Rack
BAT-001185,STR-003,SKU-0095,42,42,2025-03-21,2025-06-22,62.5,Aisle-B
BAT-001596,STR-004,SKU-0082,34,34,2025-03-21,2025-09-12,38.0,Aisle-A
BAT-001718,STR-004,SKU-0123,58,58,2025-03-21,2025-03-24,356.0,Refrigerated
BAT-001938,STR-005,SKU-0046,22,22,2025-03-21,2025-03-26,140.5,Aisle-B
BAT-002156,STR-005,SKU-0119,20,20,2025-03-21,2025-03-23,574.5,Produce Rack
BAT-002195,STR-005,SKU-0132,10,10,2025-03-21,2025-06-16,118.5,Aisle-A
BAT-002450,STR-006,SKU-0067,64,64,2025-03-21,2025-05-08,82.0,Frozen
BAT-000311,STR-001,SKU-0104,25,25,2025-03-22,2025-12-16,139.5,Produce Rack
BAT-000474,STR-002,SKU-0008,63,63,2025-03-22,2025-04-01,37.0,Refrigerated
BAT-000977,STR-003,SKU-0026,42,42,2025-03-22,2025-03-26,100.0,Frozen
BAT-000998,STR-003,SKU-0033,21,21,2025-03-22,2025-03-29,67.0,Produce Rack
BAT-001424,STR-004,SKU-0025,31,31,2025-03-22,2025-03-24,49.0,Aisle-A
BAT-001757,STR-004,SKU-0136,45,45,2025-03-22,2025-06-15,167.5,Frozen
BAT-001852,STR-005,SKU-0018,19,19,2025-03-22,2025-03-27,71.5,Refrigerated
BAT-001897,STR-005,SKU-0033,8,8,2025-03-22,2025-03-29,67.0,Frozen
BAT-002018,STR-005,SKU-0073,19,19,2025-03-22,2025-09-09,135.5,Refrigerated
BAT-002356,STR-006,SKU-0036,114,114,2025-03-22,2025-03-28,122.5,Bulk Bins
BAT-002477,STR-006,SKU-0076,31,31,2025-03-22,2025-05-04,138.0,Bulk Bins
BAT-002632,STR-006,SKU-0128,41,41,2025-03-22,2025-03-23,302.0,Frozen
BAT-000133,STR-001,SKU-0045,13,13,2025-03-23,2025-03-29,108.0,Bulk Bins
BAT-000460,STR-002,SKU-0004,69,69,2025-03-23,2025-04-01,115.0,Bulk Bins
BAT-000470,STR-002,SKU-0007,56,56,2025-03-23,2025-03-30,92.0,Aisle-B
BAT-001580,STR-004,SKU-0077,23,23,2025-03-23,2025-05-03,128.0,Frozen
BAT-001855,STR-005,SKU-0019,8,8,2025-03-23,2025-03-27,59.5,Aisle-A
BAT-001860,STR-005,SKU-0020,17,17,2025-03-23,2025-03-28,112.0,Aisle-A
BAT-002036,STR-005,SKU-0079,25,25,2025-03-23,2025-08-09,72.5,Frozen
BAT-002279,STR-006,SKU-0010,127,127,2025-03-23,2025-03-30,46.0,Bulk Bins
BAT-002302,STR-006,SKU-0018,100,100,2025-03-23,2025-03-28,71.5,Frozen
BAT-002657,STR-006,SKU-0136,82,82,2025-03-23,2025-06-16,167.5,Checkout Display
BAT-000312,STR-001,SKU-0104,10,10,2025-03-24,2025-12-18,139.5,Aisle-B
BAT-001055,STR-003,SKU-0052,70,70,2025-03-24,2025-09-23,129.5,Refrigerated
BAT-001131,STR-003,SKU-0077,40,40,2025-03-24,2025-05-04,128.0,Checkout Display
BAT-001540,STR-004,SKU-0064,56,56,2025-03-24,2026-02-16,116.0,Aisle-A
BAT-001579,STR-004,SKU-0077,52,52,2025-03-24,2025-05-04,128.0,Refrigerated
BAT-001612,STR-004,SKU-0088,26,26,2025-03-24,2025-08-16,54.0,Frozen
BAT-001839,STR-005,SKU-0013,12,12,2025-03-24,2025-03-30,103.0,Checkout Display
BAT-002091,STR-005,SKU-0097,9,9,2025-03-24,2026-02-27,135.0,Bulk Bins
BAT-002255,STR-006,SKU-0002,33,33,2025-03-24,2025-03-30,76.0,Checkout Display
BAT-002348,STR-006,SKU-0033,137,137,2025-03-24,2025-03-31,67.0,Aisle-A
BAT-002405,STR-006,SKU-0052,130,130,2025-03-24,2025-09-23,129.5,Produce Rack
BAT-002419,STR-006,SKU-0057,95,95,2025-03-24,2026-02-09,150.5,Aisle-B
BAT-000390,STR-001,SKU-0130,12,12,2025-03-25,2025-05-19,55.5,Aisle-A
BAT-000398,STR-001,SKU-0133,25,25,2025-03-25,2025-06-05,82.0,Refrigerated
BAT-000413,STR-001,SKU-0138,29,29,2025-03-25,2025-05-07,94.0,Aisle-B
BAT-001462,STR-004,SKU-0038,20,20,2025-03-25,2025-03-30,101.0,Refrigerated
BAT-001913,STR-005,SKU-0038,16,16,2025-03-25,2025-03-30,142.5,Frozen
BAT-002124,STR-005,SKU-0108,13,13,2025-03-25,2025-12-16,215.0,Produce Rack
